,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,review
360,8.2,0.7,0.23,2.0,0.099,14.0,81.0,0.9973,3.19,0.7,9.4,5,"The most widely available bottling from Evening Land, this has a strong streak of earth and bark, with somewhat flat-tasting fruit flavors of black cherry cola. It finishes earthy and tannic, with a rough edge that may smooth out with additional bottle age."
361,8.6,0.45,0.31,2.6,0.086,21.0,50.0,0.9982,3.37,0.91,9.9,6,"This is one of the legendary whites of Bordeaux. It lives up to its reputation. The 2001 vintage of the Domaine de Chevalier white (tasted from half bottle) is well-evolved, packed with flavors of almonds, toast, spice, fresh grapefruits, white fruits and an impressive layer of acidity. It will age for a good 20 years or more. Expect a full bottle to be less evolved at this stage."
362,11.9,0.58,0.66,2.5,0.07200000000000001,6.0,37.0,0.9992,3.05,0.56,10.0,5,"The price isn't bad on this soft, sweet non-vintage blend. It has candied flavors of berries, cherries and cola."
363,12.5,0.46,0.63,2.0,0.071,6.0,15.0,0.9988,2.99,0.87,10.2,5,"Porty in its inky black color, caramelized aroma, raisiny flavors and burn from high alcohol, although there's no residual sweetness. Has plummy, chocolaty notes all the way through, and is quite tannic."
364,12.8,0.615,0.66,5.8,0.083,7.0,42.0,1.0022,3.07,0.73,10.0,7,"Crafted from Wente clone grapes from Charles Ranch, this label is the passion project of longtime wine industry player Tony Lombardi, who manages the much larger Kosta Browne brand. Barrel-fermented in neutral oak this wine offers heady Tahitian vanilla and lemon curd around green apple skin and lemon. The palate is both creamy and crisp, the finish reasonably powerful."
365,10.0,0.42,0.5,3.4,0.107,7.0,21.0,0.9979,3.26,0.93,11.8,6,"Wines like this have defined and propelled Malbec mania. It's ripe, bold and firm, with welcoming berry aromas and a powerful but healthy palate of ripped black cherry, berry and cola flavors. In the mix and on the finish you'll find coffee and mocha. Drink now and over the next two years."
366,12.8,0.615,0.66,5.8,0.083,7.0,42.0,1.0022,3.07,0.73,10.0,7,"Herb and mineral aromas and flavors prevail in this dry, light-to-medium-weight sparkler. It has decent texture, but the flavors bear a medicinal quality ending with a slight bitterness."
367,10.4,0.575,0.61,2.6,0.076,11.0,24.0,1.0,3.16,0.69,9.0,5,"Here's an elegant, drying Prosecco Brut (with 10% Bianchetta and 5% Verdiso) that delivers pretty mineral linearity backed by a beautiful embroidery of flowers and yellow fruit. The wine is clean and crisp with zesty lemon on the close."
368,10.3,0.34,0.52,2.8,0.159,15.0,75.0,0.9998,3.18,0.64,9.4,5,"Sourced from an experimental vineyard planted in the early 1970s, this blends eight different varieties, all picked on the same day and co-fermented. At least one red grape (Cabernet Sauvignon), adds a touch of amber to the wine. It could be called rosé, though it's listed as a white wine. In any event, it's unique, with concentrated flavors of tree fruits, citrus peel and anise. Try it with charcuterie."
369,9.4,0.27,0.53,2.4,0.07400000000000001,6.0,18.0,0.9962,3.2,1.13,12.0,7,"Quite herbal, bordering on outright vegetal. Yes, there's black plum and carob flavors mixed in, but overall it seems a bit stewy and rooty. Not Merlot in its best form."
370,6.9,0.765,0.02,2.3,0.063,35.0,63.0,0.9975,3.57,0.78,9.9,5,"Aromas recall toasted bread crumbs, golden apples and a hint of vanilla. The palate offers Bartlett pear, yellow peach, lemon zest, roasted almond and mineral, but it closes on an unusual medicinal note."
371,7.9,0.24,0.4,1.6,0.055999999999999994,11.0,25.0,0.9967,3.32,0.87,8.7,6,"Good flavors, but too direct and sweet, with simple, jammy pineapple, golden mango, peach pie and vanilla flavors. A Rhône white blend with Chardonnay and Sauvignon Blanc."
372,9.1,0.28,0.48,1.8,0.067,26.0,46.0,0.9967,3.32,1.04,10.6,6,Some toasted notes of smoke and campfire emerge at the tail end of forest berries and blackberries. The wine is tonic and tight in the mouth with crisp acidity and a pleasantly easy feel overall. Nebbiolo grapes are called Spanna in the Colline Novaresi appellation.
373,7.4,0.55,0.22,2.2,0.106,12.0,72.0,0.9959,3.05,0.63,9.2,5,"86-88. Barrel sample. Dark, dense and lean in character, this wine misses real fruit weight. The year's crispness is evident."
374,14.0,0.41,0.63,3.8,0.08900000000000001,6.0,47.0,1.0014,3.01,0.81,10.8,6,"Mature now, with spice, animal and mineral scents that lead to lime and tar notes in the mouth. Lingering, flavorful finish of cedar. Drink before 2011."
375,11.5,0.54,0.71,4.4,0.124,6.0,15.0,0.9984,3.01,0.83,11.8,7,"Imagine a spot of green, such as a fava bean, wrapped tight with aromas of leafy spinach, Indian spice, tree bark, tobacco and plum and that's what is delivered beautifully to the nose. There is also a delicate balance of flavors in the mouth followed by dry, dusty tannins."
376,11.5,0.45,0.5,3.0,0.078,19.0,47.0,1.0003,3.26,1.11,11.0,6,"A smooth, fruity wine, it has a light layer of tannins to shape the red fruit flavors. It has great poise, fresh acidity, with a structure already well integrated into the fruitier element. Drink now."
377,9.4,0.27,0.53,2.4,0.07400000000000001,6.0,18.0,0.9962,3.2,1.13,12.0,7,"Even though this wine is unoaked and inexpensive, it's one of the best Viogniers out there. It shows the lean, drily crisp profile of Edna Valley whites, with wildly exotic flavors of citrus, tropical fruits, wildflowers, peaches, pears, minerals and vanilla. At this price, it's a giveaway."
378,11.4,0.625,0.66,6.2,0.08800000000000001,6.0,24.0,0.9988,3.11,0.99,13.3,6,"Solid, familiar berry and plum aromas carry some sweetness and vanilla. The palate, however, is fairly acidic and tight, with a piercing center and snappy, almost tart flavors of raspberry and red plum. Crisp and sheering on the finish."
379,8.3,0.42,0.38,2.5,0.094,24.0,60.0,0.9979,3.31,0.7,10.8,6,"The 2008 Pinots from Ken Wright display their individual terroirs quite succinctly, with little evidence of the (roughly) 30% new oak they receive. The Abbott Claim has a bit more of a chocolaty flavor, with full, spicy cherry fruit at its core. In fact there is so much fruit, spicy and candied, that it is a bit like fruitcake, in a good way."
380,8.3,0.26,0.42,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,9.4,6,"A blend of wines matured in vat and barrel, adding subtle vanilla and woodspice shadings the bold Coste Chaude fruit. It's lush and soft on the palate, broad and expansive on the finish, picking up hints of chocolate and mocha."
381,13.7,0.415,0.68,2.9,0.085,17.0,43.0,1.0014,3.06,0.8,10.0,6,"Reciso (a Sangiovese-based wine from Tuscany) opens with nutty aromas of toasted almond or hazelnut followed by warmer tones of red fruit and mocha. The wine is textured and grainy, and fresh acidity caps the experience."
382,8.3,0.26,0.42,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,9.4,6,"This is a very dark wine from the Kama Sutra-inspired winery, with aromas of creosote and blueberry. The flavors are quite thick with blackberry juice, balanced with pangs of acidity yet finishing on the soft side."
383,8.3,0.26,0.42,2.0,0.08,11.0,27.0,0.9974,3.21,0.8,9.4,6,"Coffee and chocolate open the nose of this Tuscan blend of Sangiovese and 15% Merlot. The wine is inky and well concentrated with thick, chewy density and plump cherry notes. It represents a straightforward combination of fruit and spice and would pair with most meat and pasta dishes."
384,7.7,0.51,0.28,2.1,0.087,23.0,54.0,0.998,3.42,0.74,9.2,5,"More yellow in color than SB, with a soft nose that suggests an easygoing wine. And that's pretty much what it is; the flavors lean toward melon, lemonade and banana, and overall it could use more finesse and cut. Still, it's a sweet, easy drinker."
385,7.4,0.63,0.07,2.4,0.09,11.0,37.0,0.9979,3.43,0.76,9.7,6,"Dry and soft, with upfront cherry-berry fruit and a smooth finish. Perfect match for lasagna or hamburgers."
386,7.8,0.54,0.26,2.0,0.08800000000000001,23.0,48.0,0.9981,3.41,0.74,9.2,6,"Making wine since 1170, Castello di Verrazzano offers thick density and bold aromas of black fruit, plums and Indian spice. The wine is modern and concentrated and offers a smooth, velvety feel with loads of spice and smoke."
387,8.3,0.66,0.15,1.9,0.079,17.0,42.0,0.9972,3.31,0.54,9.6,6,"Swanson has a great track record with this wine, which is always in need of time on release. The 2005 shows classic Napa structure, with hard but near-perfect tannins and lush, oak-sweetened black currant, cherry and dark chocolate flavors. Brilliant, but will benefit from a good three or four years in the cellar. Should evolve well beyond 2012."
388,7.8,0.46,0.26,1.9,0.08800000000000001,23.0,53.0,0.9981,3.43,0.74,9.2,6,"This precious expression made by the dynamic Rizzi family shows thick, heavy, sweet creaminess in the mouth and bright aromas of honey, apricots, raisins and pressed flowers."
389,9.6,0.38,0.31,2.5,0.096,16.0,49.0,0.9982,3.19,0.7,10.0,7,"This Chardonnay is dry, with vibrant acidity and tangy, mineral-infused flavors of stone and earth. It shows subtle notes of Meyer lemons, limes and tangerines. Don't drink this too cold."
390,5.6,0.85,0.05,1.4,0.045,12.0,88.0,0.9924,3.56,0.82,12.9,8,"Pale yellow in color, this Gewürz has aromas of ripe apple, Asian pear and canteloupe complemented by flavors of fresh peach and light ginger spice. A round, somewhat fat mouthfeel followed by a crisp and peppery finish closes the wine nicely."
391,13.7,0.415,0.68,2.9,0.085,17.0,43.0,1.0014,3.06,0.8,10.0,6,"From the Castellani group, this plump Sangiovese is not a shy or subdued wine. In fact, it delivers a steady stream of mature cherry, blackberry, oak, clove, spice and dark chocolate. There's a touch of sour bitterness on the finish as well."
392,9.5,0.37,0.52,2.0,0.08199999999999999,6.0,26.0,0.998,3.18,0.51,9.5,5,"You have to wonder if the winemaker, who sold to Allied-Domecq in 2004, decided to make his Pinots fruitier to appeal to changing consumers tastes. Maybe it was the very hot vintage. In any case, this is more in keeping with California's superripe Pinots than Farrell's formerly tight, acidic ones, with excellent results. It's deliciously drinkable, although perhaps not so ageable."
393,8.4,0.665,0.61,2.0,0.11199999999999999,13.0,95.0,0.997,3.16,0.54,9.1,5,"Straddles the line between dry and off-dry, and veers into the latter. Shows sweet flavors of citrus fruits, vanilla and meringue, like a pastry. Good, but palls after a few sips."
394,12.7,0.6,0.65,2.3,0.063,6.0,25.0,0.9997,3.03,0.57,9.9,5,"This red blend starts with aromas of cola, red berry and spice, followed by a refreshing blend of cherry, cedar and minerals. A spicy finish gives it a spirited end."
395,12.0,0.37,0.76,4.2,0.066,7.0,38.0,1.0004,3.22,0.6,13.0,7,"Aromas of watermelon and a dusting of natural vanilla mark the bouquet. On the palate, it's fleshy but still crisp and focused, with nectarine, red apple and strawberry flavors. The finish lasts, with some sweetness."
396,6.6,0.735,0.02,7.9,0.122,68.0,124.0,0.9994,3.47,0.53,9.9,5,"You might not know it from this wine's rather austere exterior, but this is actually from a warm site within the cool Yarra Valley. It's a restrained, slightly herbal blend of 62% Cabernet, 27% Merlot and 11% Petit Verdot that finishes with a tough mouthful of tannin. Hold it for another 3–4 years and hope that the fruit holds up."
397,11.5,0.59,0.59,2.6,0.087,13.0,49.0,0.9988,3.18,0.65,11.0,6,"This is a flashy Chardonnay, marked by scads of oak that contributes buttered toast and vanilla cream. You find rich fruit flavors of pineapples and golden mangoes, but they struggle to overcome the barrel influence. Still, there's no denying the opulence. Drink now."
398,11.5,0.59,0.59,2.6,0.087,13.0,49.0,0.9988,3.18,0.65,11.0,6,"A mature, toasty wine, perhaps too toasty. There are still hints of ripe strawberries as well as the more mature flavors. The wine shows a full-bodied character and an attractive onion skin color."
399,8.7,0.765,0.22,2.3,0.064,9.0,42.0,0.9963,3.1,0.55,9.4,5,"Ripe and rustic, this is a good everyday Merlot made for simple fare. It's rich and direct in blackberry pie, cherry jam, cola, cocoa and smoky vanilla flavors."
400,6.6,0.735,0.02,7.9,0.122,68.0,124.0,0.9994,3.47,0.53,9.9,5,"Pretty harsh, with unripe, green tannins and tart pepper and blackberry flavors. The price is pretty good, at least."
401,7.7,0.26,0.3,1.7,0.059000000000000004,20.0,38.0,0.9949,3.29,0.47,10.8,6,"Thin fruit, with a canned pea scent and a hint of the veggies."
402,12.2,0.48,0.54,2.6,0.085,19.0,64.0,1.0,3.1,0.61,10.5,6,"A terrific value, the 2009 Arona Sauvignon Blanc features bold aromas of gooseberries and pineapple and assertive flavors of Ruby Red grapefruit and crushed tomato leaf. It's medium-bodied, with a suprisingly long finish for a wine of this price."
403,11.4,0.6,0.49,2.7,0.085,10.0,41.0,0.9994,3.15,0.63,10.5,6,"This wine typically starts life out as a young, tannic puppy, and although it has ripe flavors and a suppleness that can handle rich meats and cheeses, it's best to cellar it. This vintage is quite undeveloped, wrapped in tannic astringency, but with a hopeful core of fruit that should age well from 2008 on."
404,7.7,0.69,0.05,2.7,0.075,15.0,27.0,0.9974,3.26,0.61,9.1,5,"On the dry side, this medium-bodied kabinett clocks in at 11% alcohol but seems balanced anyway, with peach and pear aromas and flavors given complexity through notes of smoke, clover blossom and mint. Crisp and refreshing on the finish."
405,8.7,0.31,0.46,1.4,0.059000000000000004,11.0,25.0,0.9966,3.36,0.76,10.1,6,"This warm-vintage wine strikes a perfect mix of restraint and intensity, with its abundant notes of peach and pear. It's lightly creamy in feel, with deft fruit flavors that show an exquisite sense of balance throughout."
406,9.8,0.44,0.47,2.5,0.063,9.0,28.0,0.9981,3.24,0.65,10.8,6,"One of the more legendary wines from Chile, one we look forward to reviewing. The '03 model is almost mossy and beet-based on the nose, but give that denseness a pass and head to the luscious black cherry and licorice that layers the palate. Heady stuff for certain; drink within a few years. Imported by Dreyfus, Ashby & Co."
407,12.0,0.39,0.66,3.0,0.09300000000000001,12.0,30.0,0.9996,3.18,0.63,10.8,7,"Aromas of vanilla, cherry and cola start this impressive Cabernet Franc from Cooper. On the palate, pepper, cherry and spice is balanced and assertive. A lingering finish of cedar and plum adds to the appeal."
