,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,review
782,6.9,0.22,0.37,15.0,0.053,59.0,178.0,0.9992,3.37,0.82,9.5,7,"As Washington-grown Syrah takes the national spotlight, this entry from Gamache should be on everyone's radar. It's a very well-made example of  the classic Washington style, with a bright mix of berry, composted earth, licorice and black tea, backed with citrusy acids. Moderate in density, despite relatively high alcohol, it's good for drinking over the next five years."
783,8.1,0.17,0.44,14.1,0.053,43.0,145.0,1.0006,3.28,0.75,8.8,8,"Still-subdued fruit signals that this needs time. The palate is tight and elegant, but riches of tart cherry fruit rest just beneath the surface and wait to emerge fully. There is acidic verve and velvety structure; nothing is overdone and it's very balanced. This fresh little number needs time to blossom."
784,7.2,0.23,0.19,13.7,0.052000000000000005,47.0,197.0,0.99865,3.12,0.53,9.0,5,"Delicate floral tones build throughout this zesty off-dry Riesling. While sweet with honeydew flavor, the palate is zippy and tart with cutting notes of lime zest and pineapple. It's a classically styled Mosel kabinett at an accessible price."
785,7.6,0.3,0.27,10.6,0.039,31.0,119.0,0.99815,3.27,0.3,9.3,6,"This bright Barolo with fruit sourced from two of the most important crus in the Langhe area of Piedmont opens with ripe red fruit aromas with toasted almond, cola and exotic spice. The long finish shows elegant accents of mesquite and cedar wood."
786,7.7,0.34,0.28,11.0,0.04,31.0,117.0,0.99815,3.27,0.29,9.2,6,"New wood aromas and flavors make this selection seem dominated by toast, giving it a dry, tannic character. The ripe plum fruit is submerged and is likely to surface only after 3–4 years of aging when a powerful, upfront wine will emerge."
787,7.7,0.34,0.28,11.0,0.04,31.0,117.0,0.99815,3.27,0.29,9.2,6,"Massive blackberry, cherry, currant and mocha flavors characterize this dry, potent Syrah. At the age of five, it's round and mellow in the mouth, with firm tannins and a gentle scour of acidity. Just beginning to show its stuff. Drink now–2018."
788,5.8,0.34,0.16,7.0,0.037000000000000005,26.0,116.0,0.9949,3.46,0.45,10.0,7,This wine is somewhat diluted and one-dimensional. It makes a straightforward attempt at bringing a richness of apple and anise to the fore around neutral oak dynamics before finishing ripe and full.
789,7.6,0.3,0.27,10.6,0.039,31.0,119.0,0.99815,3.27,0.3,9.3,6,"Full of berry and spice aromas, this wine is full-bodied, dry, and grippingly tannic in texture, offering ripe blackberry and raspberry flavors that match its big structure. Gutsy and concentrated, it's made from estate-grown fruit."
790,7.7,0.34,0.28,11.0,0.04,31.0,117.0,0.99815,3.27,0.29,9.2,6,"This straightforward wine shows lime flower, chalk, and confectioner's sugar on the nose. The flavors of lime zest and white grapefruit carry to the finish. This wine is fresh and simple with a spine of good acidity."
791,5.9,0.24,0.3,2.0,0.033,28.0,92.0,0.99225,3.39,0.69,10.9,7,"This wine is explosively juicy in black cherry and pomegranate, finding a way to offer fruity tartness alongside an intensity of savory complexity. Big boned and concentrated, the layers of flavor are complemented by a luxuriously velvety texture."
792,6.4,0.46,0.08,4.9,0.046,34.0,144.0,0.99445,3.1,0.56,10.0,5,This is a dry rosé with crisp acidity and smooth strawberry fruits. It is light and soft with a gentle texture that is lightly perfumed and with some citrus zest. Drink now.
793,5.9,0.24,0.3,2.0,0.033,28.0,92.0,0.99225,3.39,0.69,10.9,7,"This wine is a blend of Evergreen, Schmitt and Oasis vineyards. It displays a mixture of butter, tropical fruit and red-apple aromas that lead to creamy feeling flavors and a drawn-out finish that impresses."
794,7.4,0.32,0.27,1.4,0.049,38.0,173.0,0.99335,3.03,0.52,9.3,5,"Pretty and pink, this light-colored wine has subtle peach aromas that continue to dry fruit flavors that are peachy and crisp. A little bite in the texture makes the mouth water."
795,7.2,0.31,0.26,7.3,0.05,37.0,157.0,0.99625,3.09,0.43,9.0,5,"This dry Furmint has beeswax, freshly cut peach, ripe apricot and lemon blossom aromas. The palate recalls apricot and peach, with a pleasantly tart finish."
796,7.8,0.42,0.23,8.8,0.054000000000000006,42.0,215.0,0.9971,3.02,0.58,9.2,6,"This wine is a standout, with seasoned, full-bodied layers of peppercorn, clove, cinnamon and jammy plum, balanced in weight and length, with just a hint of sanguine character. While it plays the savory card successfully, it dabbles judiciously in dark chocolate, too, finishing like a chocolate kiss."
797,6.9,0.24,0.33,12.5,0.046,47.0,153.0,0.9983,3.28,0.77,9.6,6,"Sensations of white peach, apricot, citrus and mineral come alongside medicinal notes that leave a rather bitter taste."
798,5.4,0.18,0.24,4.8,0.040999999999999995,30.0,113.0,0.99445,3.42,0.4,9.4,6,"Bright, ripe strawberry and cherry flavors are contrasted with the firm tannins of wood aging. This is a very young wine, with layers of acidity, spice and toast. Drink from 2016."
799,6.0,0.18,0.31,1.4,0.036000000000000004,14.0,75.0,0.99085,3.34,0.58,11.1,8,"Punchy plum and raspberry aromas are light and fresh, as is the palate, which introduces jumpy acidity to the equation. Like the nose, this tastes of basic red fruits, cherry and plum in particular, while the finish is persistently fruity. This is 54% Tempranillo and 46% Garnacha."
800,7.8,0.27,0.58,11.2,0.036000000000000004,44.0,161.0,0.9977,3.06,0.41,8.9,6,"Fresh and zesty notes of strawberry, bright raspberry, white pepper and herbal touches of fennel show on the nose of this wine from an iconic vineyard. The herbal influence goes big on the sip, where, thyme, oregano, bay leaf and fennel decorate the light raspberry and cranberry fruit, with vanilla on the finish. It presents a lighter take than usual from this site."
801,6.0,0.28,0.49,6.8,0.048,61.0,222.0,0.9953,3.19,0.47,9.3,5,"This wine illustrates why most vintners prefer to use Petit Verdot as a blender for its dark color, thick tannins and heavy mouthfeel. It can give weight and body to Cabernet or Merlot. The wine itself has dark, brooding flavors of black currants, tobacco and unsweetened baker's chocolate."
802,6.8,0.39,0.35,11.6,0.044000000000000004,57.0,220.0,0.99775,3.07,0.53,9.3,5,"A very likeable Cabernet Sauvignon, easily up there with the best of Easton's Cabs. The wine is dry and rich in fruit, with finely ground tannins housing ripe blackberry and black currant flavors. Should develop in the bottle over the next 2–4 years."
803,6.6,0.21,0.31,11.4,0.039,46.0,165.0,0.99795,3.41,0.44,9.8,7,"Made from Cabernet Sauvignon, Merlot and Petit Verdot, this is a good, smooth wine that shows its Napa origins in the ripeness of fruit and classy tannins. Floods the mouth with blackberries and oak. There's a certain sharpness that cuts through the richness and lasts through the finish, which may limit ageability, so drink soon."
804,7.3,0.32,0.34,6.6,0.032,24.0,112.0,0.99505,3.22,0.46,9.8,6,"This wine is poised, balancing crisp acidity with ripe red fruit. That tension gives it a great lift, brightening its tight texture and background richness. Drink now."
805,7.8,0.27,0.58,11.2,0.036000000000000004,44.0,161.0,0.9977,3.06,0.41,8.9,6,"Warm, loamy, oaky aromas of pastry and blackberry set up a tannic, jammy, cheek-pounding mouthfeel. This is 75% Malbec and the rest Merlot and Cabernet Sauvignon. It's dark and chocolaty, with blackberry, prune and coffee flavors. A heaping of chocolate and fig makes the finish quite friendly; drink through 2019."
806,6.4,0.31,0.26,13.2,0.046,57.0,205.0,0.9975,3.17,0.41,9.6,5,"Stalky aromas of creamed corn hide notions of fruit on the nose. Flavors of peach and melon are leesy and oaky, while the finish tastes yeasty."
807,6.2,0.29,0.26,13.1,0.046,55.0,204.0,0.99745,3.16,0.41,9.6,6,"Dark red fruit, cracked pepper and the slightest hint of green herbs show on the nose of this pleasant bottling. The herb character is well integrated into a firmly tannic frame on the sip, where tart Montmorency cherry and black-plum skins mix with milk chocolate flavors. The tannins are sticky, yet the mouthfeel is soft in the midpalate."
808,6.0,0.39,0.17,12.0,0.046,65.0,246.0,0.9976,3.15,0.38,9.0,6,"There's an exotic touch of Indian spice and teriyaki sauce upfront that later segues to bright cherry fruit, leather and tobacco. The fruit feels ripe and soft, and the mouthfeel is firmly structured, polished and tight. Drink after 2015."
809,6.2,0.3,0.26,13.4,0.046,57.0,206.0,0.99775,3.17,0.43,9.5,6,"Softer and gentler than a Cabernet Sauvignon, this wine, from one of the best but least known of Napa's mountain appellations, offers a wealth of oak-influenced cherry flavors. It finishes dry and spicy and complex."
810,6.0,0.28,0.49,6.8,0.048,61.0,222.0,0.9953,3.19,0.47,9.3,5,"This is a neutral wine with little in terms of aromatic intensity although it does not lack in definition. The goal here is to keep the palate refreshed as a before-dinner drink, and this well-priced sparkler definitely gets the job done."
811,6.0,0.41,0.05,1.5,0.063,17.0,120.0,0.9932,3.21,0.56,9.2,6,"With hints of minerality typical of any wine from the Dão, this has tight, yeasty notes that contrast with its crisp, bright apple fruit. Drink now."
812,6.4,0.35,0.28,1.1,0.055,9.0,160.0,0.99405,3.42,0.5,9.1,7,"A little raw and chunky, with jammy currant and cassis flavors that are wrapped into firm tannins. The finish is dry and astringent, suggesting modest ageability."
813,6.5,0.26,0.32,16.5,0.045,44.0,166.0,1.0,3.38,0.46,9.5,6,"Horse & Plow turns out so many lovely wines it's heartbreaking not to include this one in the mix. It was sourced from one of the great organic Mendocino vineyards, old vines no less, but there just wasn't much there, the wine tasting tight without much fruit."
814,7.9,0.35,0.24,15.6,0.07200000000000001,44.0,229.0,0.99785,3.03,0.59,10.5,6,"A rich, dry young Cabernet, with fresh blackberry, cherry and oak flavors, brightened by a burst of citrusy acidity. The tannins are strong, however, giving the wine a sandpapery astringency. Needs a few years, although it doesn't have the stuffing for the long haul. Your window is around 2014."
815,6.2,0.3,0.17,2.8,0.04,24.0,125.0,0.9939,3.01,0.46,9.0,5,"Packed with fruit and crisp acidity, this is a bright, light and perfumed wine. Red-berry flavors are lifted by red currants and a light spice. Drink now for total freshness."
816,8.4,0.18,0.42,5.1,0.036000000000000004,7.0,77.0,0.9939,3.16,0.52,11.7,5,"Oak-dominated berry and cassis aromas are full but not complex or intriguing. This Mencía has a direct palate with needling tannins and a lot of oak resin. Woody, toasty flavors of blackberry and dark plum finish with flavors of mint, mocha, coffee and chocolate. Drink through 2018."
817,6.6,0.56,0.22,8.9,0.034,27.0,133.0,0.99675,3.2,0.51,9.1,5,"A very oaky nose leads into a tough, tannic wine. There's good fruit under all the wood and tannin, and the tight, rugged finish should smooth out in time."
818,6.2,0.3,0.17,2.8,0.04,24.0,125.0,0.9939,3.01,0.46,9.0,5,"Wet earth, rain-wet stones, damp moss, wild sage and very ripe pear make for a complex opening. Further sniffs reveal more citrus: both juice and zest of lemon. The palate still holds a lot of leesy yeast flavors but its phenolic richness is tempered by total citrus freshness. This is still tightly wound; leave it so it can come into its own. The warming resonance on the palate suggests it has a long future. Drink from 2019."
819,6.6,0.56,0.22,8.9,0.034,27.0,133.0,0.99675,3.2,0.51,9.1,5,"This offers a classic Zin nose, with dried strawberries, plums, white sage, black loam and a minty lift. The palate is juicy but restrained, with ripe olallieberries cut by licorice and tobacco, bound together with considerable grip."
820,6.6,0.36,0.29,1.6,0.021,24.0,85.0,0.98965,3.41,0.61,12.4,9,"A blend of seven different varieties, this wine is aromatic and fruit forward, recalling blueberry pie and cocoa with a citrus top note. It's plush but still deft in feel with soft tannins and abundant blue-fruit flavors."
821,7.3,0.655,0.2,10.2,0.071,28.0,212.0,0.9971,2.96,0.58,9.2,6,"This firm red offers aromas of underbrush, French oak, exotic spice, dried rose and a balsamic whiff of menthol. On the full-bodied palate, a bracing tannic backbone supports dried black cherry, coconut, licorice, roasted coffee bean and oak-driven spice. Drink 2019–2026."
822,6.8,0.18,0.21,5.4,0.053,34.0,104.0,0.99445,3.3,0.43,9.4,5,"Bold strokes of blackberry, cassis and bramble persist throughout this surprisingly youthful late-release Cabernet Sauvignon. It's rich on the palate yet balanced neatly, boasting brisk acidity and ripe but grippy tannins. Two years of maturation in French oak contribute to a long finish marked with sweet tobacco and baking spices."
823,6.7,0.19,0.23,6.2,0.047,36.0,117.0,0.9945,3.34,0.43,9.6,6,"Here's a big, lush Cab, appealing now for its jammy blackberry, cherry, currant and chocolate flavors. But the tannins make for an unsettled astringency that needs rich meats to cut through. Fine now with complex beef dishes, but better after 2010."
824,8.4,0.18,0.42,5.1,0.036000000000000004,7.0,77.0,0.9939,3.16,0.52,11.7,5,"Made in large-enough quantities to be widely available, as well as at a rare price point for the appellation, this is a bit of a find. Juicy in red-fruit tones yet supported by drying tannins, this is pleasurably perplexing, with a hint of mint on the nose. Full bodied, it finishes with tobacco and fig. Cellar through 2020."
825,7.0,0.21,0.37,7.2,0.042,36.0,167.0,0.9958,3.26,0.56,9.8,6,"Dry and earthy, with blackberry, licorice, bacon, herb, tobacco and smoky oak flavors. At its best now, so drink up."
826,6.8,0.25,0.38,8.1,0.046,24.0,155.0,0.9956,3.33,0.59,10.2,6,"Clean and ripe, with apple, pear and zesty citrus aromas. The palate runs more round and candied than linear and sharp, with sweet, welcoming flavors of white peach and dried citrus fruits. Fuller-bodied and inviting, but still fresh. Drink immediately."
827,7.4,0.24,0.36,2.0,0.031,27.0,139.0,0.99055,3.28,0.48,12.5,9,"The nose is rather shy but eventually reveals delicate scents of spring flower and lime. The vibrant, straightforward palate delivers grapefruit and a hint of tangerine accompanied by brisk acidity."
